ligand_id,weighted_coverage_pct,native_weighted_coverage_pct,screen_rank,native_rank,rank_shift,abs_rank_shift
ZINCk600000PBNRQ,12.885169426523868,27.1614555648564,2511,704,1807,1807
ZINCk7000018TCYw,12.945678655798297,27.1614555648564,2325,705,1620,1620
ZINCk6000009JpFj,12.912098086139366,27.1614555648564,2433,706,1727,1727
ZINCk5000009DufT,12.31180564728126,27.1614555648564,4745,707,4038,4038
ZINCi700000xcpre,12.620590596904892,27.1614555648564,3424,708,2716,2716
ZINCk7000004eKMy,12.507581269103667,27.1614555648564,3890,709,3181,3181
ZINCk5000003YIGk,14.19941751131982,27.1614555648564,360,710,-350,350
ZINCk600000PBKbi,13.127329398035558,27.1614555648564,1758,711,1047,1047
ZINCk600000JTs4F,12.627477731511611,27.1614555648564,3390,712,2678,2678
ZINCj5000002i2Sg,13.028721874816164,27.1614555648564,2064,713,1351,1351
ZINCk5000009FBva,12.363488591378674,27.1614555648564,4579,714,3865,3865
ZINCk800000JRWGK,12.448026345195329,27.1614555648564,4191,715,3476,3476
ZINCk5000009FG8z,14.6694844936799,27.1614555648564,146,716,-570,570
ZINCk800000PAG7w,14.719193914217426,27.1614555648564,130,717,-587,587
ZINCj800000EmgWX,13.252698801932782,27.1614555648564,1513,718,795,795
ZINCj6000018TA8V,12.493273625364424,27.1614555648564,3980,719,3261,3261
ZINCk600001bNngU,12.71263383988821,27.1614555648564,3087,720,2367,2367
ZINCk800000Py8aE,14.530808509113587,27.1614555648564,197,721,-524,524
ZINCk5000009C2aj,12.891825221230851,27.1614555648564,2494,722,1772,1772
ZINCk5000009FURv,12.37773770789282,27.1614555648564,4504,723,3781,3781
ZINCk600000xccol,13.071427833547906,27.1614555648564,1926,724,1202,1202
ZINCk500000dpvou,12.907254384139192,27.1614555648564,2447,725,1722,1722
ZINCj7000009jGLj,12.360118499599954,27.1614555648564,4597,726,3871,3871
ZINCk800001bP6nc,12.909576400438157,27.1614555648564,2441,727,1714,1714
ZINCk600000PzFze,12.463218591763088,27.1614555648564,4123,728,3395,3395
ZINCk800000PxWvm,13.814148924791787,27.1614555648564,674,729,-55,55
ZINCk700000kHqJf,13.24122935377448,27.1614555648564,1533,730,803,803
ZINCk50000041kBS,13.675776533064376,27.1614555648564,842,731,111,111
ZINCk800001bQqsm,13.0271283415955,27.1614555648564,2066,732,1334,1334
ZINCk5000009Gwsl,12.592161085094292,27.1614555648564,3537,733,2804,2804
ZINCk8000018TcLM,13.03286942989188,27.1614555648564,2051,734,1317,1317
ZINCk50000045Dj4,12.680530451710032,27.1614555648564,3199,735,2464,2464
ZINCk600000PBYck,13.093084197892535,27.1614555648564,1863,736,1127,1127
ZINCk7000004gKY1,13.092885604378775,27.1614555648564,1864,737,1127,1127
ZINCk500000dpCzn,13.318045014146326,27.1614555648564,1383,738,645,645
ZINCk5000009FT21,12.471542340685756,27.1614555648564,4088,739,3349,3349
ZINCk600001bPXQ7,13.119947711131768,27.1614555648564,1778,740,1038,1038
ZINCj500000y8gai,12.95432261934678,27.1614555648564,2302,741,1561,1561
ZINCk5000009G60I,12.886529467556038,27.1614555648564,2506,742,1764,1764
ZINCj5000009gLF6,13.084714176476174,27.1614555648564,1886,743,1143,1143
ZINCk600000JUuiR,12.747471832084294,27.1614555648564,2935,744,2191,2191
ZINCk600000JT7vk,13.802335863011956,27.1614555648564,688,745,-57,57
ZINCk8000018TBrD,13.441906867667225,27.1614555648564,1162,746,416,416
ZINCj500000xc2b8,12.43393203518247,27.1614555648564,4251,747,3504,3504
ZINCk600000JUuPN,12.748113245896125,27.1614555648564,2932,748,2184,2184
ZINCk800000PAST0,14.077957871887516,27.1614555648564,448,749,-301,301
ZINCk8000004jYeL,13.041743166588828,27.1614555648564,2020,750,1270,1270
ZINCi800000Bou6x,12.995344480791593,27.1614555648564,2164,751,1413,1413
ZINCk50000044Fe6,13.930121225006108,27.1614555648564,563,752,-189,189
ZINCk50000045i2U,13.689162704813304,27.1614555648564,830,753,77,77
ZINCk500000gdBMA,12.449646251638669,27.1614555648564,4179,754,3425,3425
ZINCk5000009FGx0,12.203358666466553,27.1614555648564,4836,755,4081,4081
ZINCj800000AJx6e,12.531569992024076,27.1614555648564,3787,756,3031,3031
ZINCj8000009kxFi,14.593578422871696,27.1614555648564,174,757,-583,583
ZINCk500000gfDbr,12.82029623949931,27.1614555648564,2715,758,1957,1957
ZINCk700000JTzwv,12.933364326183108,27.1614555648564,2365,759,1606,1606
ZINCi500000Ja501,14.39016360622134,27.1614555648564,246,760,-514,514
ZINCk7000009KXOr,12.920938940943657,27.1614555648564,2406,761,1645,1645
ZINCk6000004e56d,12.337901588937092,27.1614555648564,4725,762,3963,3963
ZINCj800000xcT0c,14.700856494418804,27.1614555648564,138,763,-625,625
ZINCk600000PyyAX,12.582388983030512,27.1614555648564,3572,764,2808,2808
ZINCj600000JTFxe,12.618382246608704,27.1614555648564,3434,765,2669,2669
ZINCk5000009FeU9,13.3143266167844,27.1614555648564,1389,766,623,623
ZINCk800000FCFGe,12.83595802549156,27.1614555648564,2651,767,1884,1884
ZINCj500000fkPwK,12.427963167974909,27.1614555648564,4284,768,3516,3516
ZINCk600000JSDum,13.564464083082829,27.1614555648564,977,769,208,208
ZINCj7000002oB7I,12.366019464342328,27.1614555648564,4564,770,3794,3794
ZINCj5000002gkwh,12.879888174497,27.1614555648564,2525,771,1754,1754
ZINCk7000009KR4R,13.268639779179924,27.1614555648564,1477,772,705,705
ZINCk800000PBZxB,13.405827283563296,27.1614555648564,1216,773,443,443
ZINCj5000009hsrP,12.6366329086146,27.1614555648564,3361,774,2587,2587
ZINCk5000009FEHg,13.808800104706975,27.1614555648564,681,775,-94,94
ZINCk5000009G3fn,12.590953923281043,27.1614555648564,3542,776,2766,2766
ZINCj700000BniYb,13.32693835435114,27.1614555648564,1370,777,593,593
ZINCk500000gcApE,13.491750490305549,27.1614555648564,1078,778,300,300
ZINCk700000JUidp,13.476456848469848,27.1614555648564,1107,779,328,328
ZINCk600000PwAvb,14.09433231735926,27.1614555648564,433,780,-347,347
ZINCk700000PCtNw,13.152847017896216,27.1614555648564,1698,781,917,917
ZINCk700000AJeuc,13.531535075306667,27.1614555648564,1022,782,240,240
ZINCk800000wuX7z,12.4883237474762,27.1614555648564,4002,783,3219,3219
ZINCk50000046oW9,14.815414077312822,27.1614555648564,93,784,-691,691
ZINCk600000vpcFF,12.503834572772067,27.1614555648564,3909,785,3124,3124
ZINCk800000EmEnN,12.531342348409266,27.1614555648564,3789,786,3003,3003
ZINCk500000425ct,13.183116486358838,27.1614555648564,1634,787,847,847
ZINCk50000044O0K,12.741094857942889,26.94680563732256,2969,788,2181,2181
ZINCk800000PypOM,13.05146443698666,26.94680563732256,1985,789,1196,1196
ZINCk700000JUwiE,14.387591260014707,26.78015281769348,250,790,-540,540
ZINCj800000JWRFX,12.465287803114451,26.78015281769348,4116,791,3325,3325
ZINCk700000AIYzJ,12.4680451331851,26.78015281769348,4108,792,3316,3316
ZINCk50000047bLV,12.74666916672374,26.78015281769348,2939,793,2146,2146
ZINCk500000ciqT6,12.7879760273776,26.78015281769348,2798,794,2004,2004
ZINCk500000gfT6p,13.52792092435486,26.78015281769348,1030,795,235,235
ZINCj5000002h74K,12.868736377536932,26.78015281769348,2555,796,1759,1759
ZINCk500000g9xci,12.477159863943331,26.78015281769348,4052,797,3255,3255
ZINCk50000046zkh,14.265376847645538,26.78015281769348,322,798,-476,476
ZINCk7000018TuNU,13.24178006345864,26.78015281769348,1531,799,732,732
ZINCk600001bPPAy,13.343663138115444,26.78015281769348,1337,800,537,537
ZINCk50000047GWV,12.273900405853722,26.78015281769348,4776,801,3975,3975
ZINCk600001bNr9b,13.84446447422045,26.78015281769348,638,802,-164,164
ZINCk7000004ezm8,13.03277735285918,26.78015281769348,2052,803,1249,1249
ZINCk500000cLf03,12.68252312555893,26.78015281769348,3192,804,2388,2388
ZINCk50000042hWN,12.654721897454172,26.78015281769348,3279,805,2474,2474
ZINCj500000y8M6G,12.509040140482714,26.78015281769348,3885,806,3079,3079
ZINCk50000046FbD,12.7096802591189,26.78015281769348,3094,807,2287,2287
ZINCk50000046zl0,12.83995831330896,26.78015281769348,2643,808,1835,1835
ZINCj800000PBF1J,12.92971432419774,26.78015281769348,2380,809,1571,1571
ZINCk500000gfQyX,12.441039760253627,26.78015281769348,4220,810,3410,3410
ZINCk800000Bmkv9,13.348210205052265,26.78015281769348,1323,811,512,512
ZINCk600000wwpUr,12.47290221145664,26.78015281769348,4081,812,3269,3269
ZINCk500000gbNQT,12.375607113226302,26.78015281769348,4513,813,3700,3700
ZINCk600000PzPZT,12.395437843004462,26.78015281769348,4427,814,3613,3613
ZINCk800000FCDCx,12.871272117848148,26.78015281769348,2543,815,1728,1728
ZINCk8000004k03v,14.018697831455922,26.78015281769348,498,816,-318,318
ZINCk500000gfQyY,12.76612367674674,26.78015281769348,2875,817,2058,2058
ZINCj5000002grbk,12.53057991175026,26.78015281769348,3792,818,2974,2974
ZINCk7000009KZ4h,12.20174118791067,26.78015281769348,4839,819,4020,4020
ZINCk5000009F4Yd,15.000599493700872,26.78015281769348,55,820,-765,765
ZINCk50000044PsP,12.49398495553687,26.78015281769348,3973,821,3152,3152
ZINCj800000JWPNf,12.727666903660486,26.78015281769348,3026,822,2204,2204
ZINCk500000g87ps,13.247402659913831,26.78015281769348,1524,823,701,701
ZINCk500000gehBx,12.357864896146223,26.78015281769348,4609,824,3785,3785
ZINCk500000dpI5N,12.105148083608642,26.78015281769348,4933,825,4108,4108
ZINCk50000046whi,12.829712705323956,26.78015281769348,2673,826,1847,1847
ZINCk50000046wKN,13.083700993013943,26.78015281769348,1891,827,1064,1064
ZINCk50000047sAs,13.562075868925564,26.78015281769348,981,828,153,153
ZINCk50000044DZl,13.480475182432585,26.78015281769348,1096,829,267,267
ZINCk700000wQfaR,13.056212877546836,26.78015281769348,1965,830,1135,1135
ZINCk50000047GUl,13.04283551693224,26.78015281769348,2014,831,1183,1183
ZINCk7000009KZf6,13.799486449609123,26.78015281769348,693,832,-139,139
ZINCk600000gqhvG,12.400480380543902,26.78015281769348,4399,833,3566,3566
ZINCk500000g89Hb,12.052524668191516,26.78015281769348,4990,834,4156,4156
ZINCk600000Pu74d,13.24522136602256,26.78015281769348,1527,835,692,692
ZINCk800000JU5kB,13.293478107869806,26.78015281769348,1432,836,596,596
ZINCk800000JU9CT,13.372607564761063,26.78015281769348,1270,837,433,433
ZINCj500000d7l0I,13.896634623584864,26.78015281769348,589,838,-249,249
ZINCk700001bNxhd,12.77966201429707,26.78015281769348,2824,839,1985,1985
ZINCk700000JUb1t,13.013798358638647,26.78015281769348,2104,840,1264,1264
ZINCk800000PxZbX,14.869682465661471,26.78015281769348,78,841,-763,763
ZINCk600000JTwTJ,14.057835926236038,26.78015281769348,464,842,-378,378
ZINCk700000drHFJ,14.005241225549826,26.78015281769348,508,843,-335,335
ZINCk800000JU5nv,14.25313095517236,26.78015281769348,331,844,-513,513
ZINCk5000009F55O,13.368272261984632,26.78015281769348,1282,845,437,437
ZINCk50000041D3b,12.441486353178547,26.78015281769348,4216,846,3370,3370
ZINCk600000Emv4n,12.45748350252903,26.78015281769348,4140,847,3293,3293
ZINCk50000046FSL,13.46822732267802,26.78015281769348,1117,848,269,269
ZINCk800000xccXk,12.526343490140976,26.78015281769348,3806,849,2957,2957
ZINCk8000018Sqjh,13.222135850910558,26.78015281769348,1572,850,722,722
ZINCk800000cvAOf,12.911246867653556,26.78015281769348,2437,851,1586,1586
ZINCk50000046vFt,13.428961839696967,26.78015281769348,1182,852,330,330
ZINCk50000047Feu,12.373038896418304,26.78015281769348,4519,853,3666,3666
ZINCk700000FCDKL,14.117684660008264,26.78015281769348,406,854,-448,448
ZINCj800000JU9Fy,13.303807302402014,26.78015281769348,1416,855,561,561
ZINCj700000fpW7V,12.888373364043863,26.78015281769348,2500,856,1644,1644
ZINCk800000gvsgw,12.138147170133331,26.78015281769348,4907,857,4050,4050
ZINCk50000041Wkf,12.666011543939389,26.78015281769348,3239,858,2381,2381
ZINCk600000weB8F,12.959201631289943,26.78015281769348,2285,859,1426,1426
ZINCj500000d6SKs,12.679872260455332,26.78015281769348,3200,860,2340,2340
ZINCk600001bNiEw,13.20895037291236,26.78015281769348,1594,861,733,733
ZINCk500000gdYHz,12.804579488345668,26.78015281769348,2752,862,1890,1890
ZINCj500000fhUxr,12.363545627731057,26.78015281769348,4578,863,3715,3715
ZINCk800001bP917,13.169277349182495,26.78015281769348,1662,864,798,798
ZINCk800000JSfaA,13.229932211706789,26.78015281769348,1560,865,695,695
ZINCk700000vmfBK,12.573885499184358,26.78015281769348,3611,866,2745,2745
ZINCk6000004cSjp,12.693455225184646,26.78015281769348,3148,867,2281,2281
ZINCj600000PJysQ,12.38079532151592,26.78015281769348,4487,868,3619,3619
ZINCk7000004gFWr,13.342119952312746,26.78015281769348,1345,869,476,476
ZINCk500000451qE,12.519773708587197,26.78015281769348,3834,870,2964,2964
ZINCj500000xc3HC,13.161354471214931,26.78015281769348,1681,871,810,810
ZINCk50000045Gio,13.41946324263518,26.78015281769348,1196,872,324,324
ZINCk8000004jRqL,13.368148771170814,26.78015281769348,1284,873,411,411
ZINCk600000JUpC9,12.719253401846982,26.78015281769348,3062,874,2188,2188
ZINCk50000046WlB,12.42406659871561,26.78015281769348,4299,875,3424,3424
ZINCk600000BnebA,13.119929985526838,26.78015281769348,1779,876,903,903
ZINCk50000046wYh,14.318861635914914,26.78015281769348,284,877,-593,593
ZINCj6000002mjG7,13.979138678491646,26.78015281769348,527,878,-351,351
ZINCk700001bP8Tn,13.88560582707222,26.78015281769348,599,879,-280,280
ZINCj600000d89NN,13.296202275886166,26.78015281769348,1427,880,547,547
ZINCk5000009G1dp,12.807737127108336,26.78015281769348,2744,881,1863,1863
ZINCk800000Pzi0b,12.163666728811222,26.78015281769348,4886,882,4004,4004
ZINCk50000045m4n,13.586752064939352,26.78015281769348,951,883,68,68
ZINCk7000004gBM8,13.722251629867692,26.78015281769348,784,884,-100,100
ZINCj500000vFVhG,12.452216937318788,26.78015281769348,4169,885,3284,3284
ZINCk7000018Tret,12.349217107141383,26.78015281769348,4661,886,3775,3775
ZINCk5000009FHxv,14.041812441267028,26.78015281769348,477,887,-410,410
ZINCj600000d89Ev,13.983300555559843,26.78015281769348,522,888,-366,366
ZINCk50000046tBj,14.709647343013094,26.78015281769348,135,889,-754,754
ZINCk500000doOc5,12.702223311531334,26.78015281769348,3122,890,2232,2232
ZINCk6000004dMCQ,13.712072909761892,26.78015281769348,800,891,-91,91
ZINCk800000EmmsP,12.614741855680426,26.78015281769348,3445,892,2553,2553
ZINCk700000JUqLn,12.419798997846089,26.78015281769348,4325,893,3432,3432
ZINCk500000dpZLH,15.4724319045199,26.78015281769348,11,894,-883,883
ZINCk500000BlQ0R,15.157567327147506,26.78015281769348,42,895,-853,853
ZINCj700000JWOjA,13.95339739784651,26.78015281769348,547,896,-349,349
ZINCj5000002bJik,12.548004554924216,26.78015281769348,3716,897,2819,2819
ZINCj700000cafi0,13.083696971434852,26.78015281769348,1892,898,994,994
ZINCk500000465yY,12.581297530326076,26.78015281769348,3579,899,2680,2680
ZINCj800000frhgv,13.880908787420662,26.78015281769348,607,900,-293,293
ZINCk800000JU3fD,12.60481406316394,26.78015281769348,3488,901,2587,2587
ZINCk50000046qjK,13.69002706391954,26.78015281769348,829,902,-73,73
ZINCk600000goMAU,12.522022065096015,26.78015281769348,3820,903,2917,2917
ZINCk7000004gCz2,12.702101172308636,26.78015281769348,3124,904,2220,2220
ZINCk600000xcfES,13.573193508706474,26.78015281769348,963,905,58,58
ZINCk600000JS1TK,12.12719134624306,26.78015281769348,4919,906,4013,4013
ZINCk800000dse1Q,12.644542863743975,26.78015281769348,3319,907,2412,2412
ZINCk7000004fHFU,13.312307727731802,26.78015281769348,1395,908,487,487
ZINCk50000046zhT,12.613894507550365,26.78015281769348,3450,909,2541,2541
ZINCk500000gcBkI,13.203996162493128,26.78015281769348,1602,910,692,692
ZINCk500000gdnBm,12.684711696714643,26.78015281769348,3182,911,2271,2271
ZINCj700000AJnXY,12.527299309147462,26.78015281769348,3804,912,2892,2892
ZINCk500000dq0xM,12.616383824049384,26.78015281769348,3441,913,2528,2528
ZINCk500000421pl,12.900544131834703,26.78015281769348,2470,914,1556,1556
ZINCj800000JWRMN,12.85396893062448,26.78015281769348,2605,915,1690,1690
ZINCj5000002hruD,13.156189784459595,26.78015281769348,1695,916,779,779
ZINCk600000wsN8D,12.58609159490286,26.78015281769348,3561,917,2644,2644
ZINCk50000046ywu,13.966441794122186,26.78015281769348,535,918,-383,383
ZINCk600000PvTvM,12.856533893570264,26.78015281769348,2592,919,1673,1673
ZINCk800000PytsZ,12.652140515918305,26.78015281769348,3292,920,2372,2372
ZINCk600000JUmBy,12.888708568164562,26.78015281769348,2499,921,1578,1578
ZINCj600000JakOT,12.347343375245975,26.78015281769348,4673,922,3751,3751
ZINCk5000009EOgE,13.157029261967203,26.78015281769348,1692,923,769,769
ZINCk6000018Ttq0,12.361906923364725,26.78015281769348,4588,924,3664,3664
ZINCk600000vsE3a,15.430052116180384,26.78015281769348,13,925,-912,912
ZINCk600000JU8Zy,14.221293020561308,26.78015281769348,344,926,-582,582
ZINCk600000dr0id,13.132711522254388,26.78015281769348,1742,927,815,815
ZINCk7000004h22M,12.77798437714092,26.78015281769348,2828,928,1900,1900
ZINCk800000Pyoji,12.513390018580472,26.78015281769348,3860,929,2931,2931
ZINCk800000JTRfn,13.065669262650513,26.78015281769348,1944,930,1014,1014
ZINCk700001bQ7uV,12.450047514277882,26.78015281769348,4176,931,3245,3245
ZINCk50000046p1n,12.37165387529174,26.78015281769348,4523,932,3591,3591
ZINCk50000042caf,12.912482460033935,26.78015281769348,2431,933,1498,1498
ZINCk700000Em4wq,12.70563315475449,26.572441298238687,3109,934,2175,2175
ZINCj600001bRgMz,13.19353156000664,26.572441298238687,1620,935,685,685
ZINCk8000004gmJw,12.38452045986553,26.572441298238687,4467,936,3531,3531
ZINCk500000dqbwn,14.62234373045471,26.572441298238687,163,937,-774,774
ZINCk50000045XSJ,12.602988118575068,26.572441298238687,3497,938,2559,2559
ZINCk5000009B4hz,13.62972466051667,26.572441298238687,902,939,-37,37
ZINCk7000004gih1,13.021918691832338,26.572441298238687,2084,940,1144,1144
ZINCk500000dp2oO,13.328916857195862,26.572441298238687,1367,941,426,426
ZINCj700000JUD5K,12.64621554647962,26.572441298238687,3312,942,2370,2370
ZINCk800000BmEIj,12.581956990185551,26.572441298238687,3578,943,2635,2635
ZINCk5000003Wp1y,12.488810946011448,26.572441298238687,3999,944,3055,3055
ZINCk500000g9NS3,12.415405329966648,26.572441298238687,4341,945,3396,3396
ZINCk50000044Rxf,13.044236191944544,26.572441298238687,2009,946,1063,1063
ZINCk5000003UObW,12.89990591429472,26.572441298238687,2473,947,1526,1526
ZINCk6000009ISin,12.818853228831236,26.572441298238687,2718,948,1770,1770
ZINCk8000018TFif,12.823554937647742,26.572441298238687,2701,949,1752,1752
ZINCj5000002gEMB,12.58741564983674,26.572441298238687,3557,950,2607,2607
ZINCk7000004gzxA,13.38044845538655,26.572441298238687,1261,951,310,310
ZINCk7000004gzqX,12.576343218839868,26.572441298238687,3601,952,2649,2649
ZINCk500000cirWB,13.355754891662071,26.572441298238687,1310,953,357,357
ZINCk50000044CWl,12.875540264237754,26.572441298238687,2533,954,1579,1579
ZINCk600000PwCZi,12.118709809470158,26.572441298238687,4924,955,3969,3969
ZINCk6000018SAiT,13.893899590866626,26.572441298238687,591,956,-365,365
ZINCk600000drbEC,13.084465214160014,26.572441298238687,1889,957,932,932
ZINCk50000044Li3,12.216909537791304,26.572441298238687,4826,958,3868,3868
ZINCk7000004gg5d,13.824276248156073,26.572441298238687,659,959,-300,300
ZINCk6000018TFiZ,14.500299088249417,26.572441298238687,206,960,-754,754
ZINCk700000Pvck1,13.216250532606685,26.572441298238687,1585,961,624,624
ZINCk700000PvkWa,12.966227145792285,26.572441298238687,2260,962,1298,1298
ZINCk600000PtVwR,12.68436999873625,26.572441298238687,3184,963,2221,2221
ZINCk5000009DXnR,12.611195857958997,26.572441298238687,3457,964,2493,2493
ZINCk500000gb3Ql,12.132585574487353,26.572441298238687,4915,965,3950,3950
ZINCk50000046rit,12.59015084389504,26.572441298238687,3547,966,2581,2581
ZINCk500000BlJ6o,13.161330004479678,26.572441298238687,1682,967,715,715
ZINCk5000004468k,13.448173326299653,26.572441298238687,1151,968,183,183
ZINCk8000009Ly3m,12.982276835909396,26.572441298238687,2202,969,1233,1233
ZINCk7000009KDmH,12.523284815001878,26.572441298238687,3817,970,2847,2847
ZINCk600000Gf5VQ,14.363877211615169,26.572441298238687,261,971,-710,710
ZINCk800000JSsLC,12.582555257243335,26.572441298238687,3571,972,2599,2599
ZINCk5000009E0tN,12.755099140683782,26.572441298238687,2909,973,1936,1936
ZINCk8000018ST0d,13.598001183563005,26.572441298238687,943,974,-31,31
ZINCj800000PETx2,12.978168056488627,26.572441298238687,2216,975,1241,1241
ZINCk8000009MlF4,12.432546288853484,26.572441298238687,4261,976,3285,3285
ZINCk8000009M6Ik,13.010253375793084,26.572441298238687,2120,977,1143,1143
ZINCk800000gvp9b,13.408552647849357,26.572441298238687,1212,978,234,234
ZINCi5000000VzUN,12.92558069306546,26.572441298238687,2394,979,1415,1415
ZINCk700000PtNOo,13.1452808242798,26.572441298238687,1717,980,737,737
ZINCk5000003WoiZ,12.64084560588624,26.572441298238687,3336,981,2355,2355
ZINCk8000004jox5,12.268447215760562,26.572441298238687,4783,982,3801,3801
ZINCi800000AJxth,12.74656115059608,26.572441298238687,2940,983,1957,1957
ZINCj8000002rdqd,12.85020435839066,26.572441298238687,2617,984,1633,1633
ZINCk800000gvrLG,12.695334673723922,26.572441298238687,3142,985,2157,2157
ZINCk7000018TuLo,12.691031336171534,26.572441298238687,3159,986,2173,2173
ZINCk8000004jdWP,13.026391639016012,26.572441298238687,2071,987,1084,1084
ZINCk700000PAHMk,12.277328197729846,26.572441298238687,4769,988,3781,3781
ZINCk600000Emowh,12.583163035634284,26.572441298238687,3569,989,2580,2580
ZINCk50000044LLe,12.669374070927278,26.572441298238687,3228,990,2238,2238
ZINCk800000PuCSD,13.073981503406856,26.572441298238687,1916,991,925,925
ZINCk500000gaVRd,12.351467721141583,26.572441298238687,4642,992,3650,3650
ZINCk8000009LSoM,12.758787567228367,26.572441298238687,2898,993,1905,1905
ZINCk700000gsyoG,12.40069014866282,26.572441298238687,4396,994,3402,3402
ZINCj800001bNeCs,12.949906911886655,26.572441298238687,2313,995,1318,1318
ZINCk50000044Sve,12.408158245456802,26.572441298238687,4365,996,3369,3369
ZINCk6000004dlao,12.637664959702786,26.572441298238687,3358,997,2361,2361
ZINCk7000004gfip,12.540322095545326,26.572441298238687,3742,998,2744,2744
ZINCk500000g7qDv,12.924350575034682,26.572441298238687,2399,999,1400,1400
ZINCk8000004j2MC,13.09533184281396,26.572441298238687,1857,1000,857,857
ZINCk800000Pu017,13.118842866183051,26.572441298238687,1786,1001,785,785
ZINCk7000009Krdl,13.23100396087456,26.572441298238687,1557,1002,555,555
ZINCk50000042Zyl,12.761943311821794,26.572441298238687,2889,1003,1886,1886
ZINCk800000FCEig,13.627560577456508,26.47445787358935,905,1004,-99,99
ZINCk5000009F1gh,12.988939366461006,26.47445787358935,2184,1005,1179,1179
ZINCk8000004jBkY,13.133199929102254,26.47445787358935,1741,1006,735,735
ZINCj500000xcqJO,12.98824004541455,26.352720079306305,2189,1007,1182,1182
ZINCk700000PxVVU,12.95256934918664,26.337217352928825,2306,1008,1298,1298
ZINCk800000GgcQd,14.882912506389056,26.337217352928825,76,1009,-933,933
ZINCk500000dpfKu,12.79516316067796,26.337217352928825,2775,1010,1765,1765
ZINCj800000AJc2Q,13.13075347933514,26.337217352928825,1749,1011,738,738
ZINCk7000009KN51,12.445294238486364,26.23540142561952,4199,1012,3187,3187
ZINCk5000009Fze0,12.518727560779324,26.23540142561952,3840,1013,2827,2827
ZINCk600000Bn1Zw,13.674506829300398,26.23540142561952,844,1014,-170,170
ZINCk6000004c6zG,12.803069400550164,26.23540142561952,2753,1015,1738,1738
ZINCk500000dp2c2,13.584002471028146,25.97203374865513,953,1016,-63,63
ZINCi70000013j9w,13.143968456358852,25.97203374865513,1719,1017,702,702
ZINCk50000045DTz,14.478899109610262,25.97203374865513,217,1018,-801,801
ZINCk800000PBZnV,12.636922133607031,25.97203374865513,3359,1019,2340,2340
ZINCk700000JUoDt,13.221973720518662,25.97203374865513,1574,1020,554,554
ZINCj700000Ghxy4,15.179099161302831,25.97203374865513,40,1021,-981,981
ZINCk6000004cOiT,12.87026751866067,25.97203374865513,2548,1022,1526,1526
ZINCk8000018TsLO,14.644041746404673,25.97203374865513,156,1023,-867,867
ZINCk5000003Z7pL,13.383907388277912,25.97203374865513,1257,1024,233,233
ZINCk50000042Zvc,12.63441430445136,25.97203374865513,3367,1025,2342,2342
ZINCj500000vt4ia,12.903431466638674,25.97203374865513,2458,1026,1432,1432
ZINCj700000Emny2,12.842096746215574,25.97203374865513,2634,1027,1607,1607
ZINCj800000d8Vad,12.59514307119558,25.97203374865513,3526,1028,2498,2498
ZINCk800000PxY45,12.605123552240556,25.947570648925783,3486,1029,2457,2457
ZINCj600000BnSHT,13.265559815442892,25.92659759823877,1482,1030,452,452
ZINCk8000004k7ob,13.240185656735278,25.92659759823877,1536,1031,505,505
ZINCk700000BmL5c,13.366507030995049,25.92659759823877,1287,1032,255,255
ZINCk50000048kGQ,12.56011754697017,25.92659759823877,3665,1033,2632,2632
ZINCk600000PC2g4,12.734832601949565,25.92659759823877,2993,1034,1959,1959
ZINCk8000018Sm7G,13.805255918951898,25.83951313220288,686,1035,-349,349
ZINCk700000gt0gi,12.494402682872185,25.83951313220288,3970,1036,2934,2934
ZINCk700000JS9Ro,12.823066853078336,25.83951313220288,2703,1037,1666,1666
ZINCk700000PuKPe,12.502682858352628,25.83951313220288,3914,1038,2876,2876
ZINCk500000cirXE,12.930020595477986,25.83951313220288,2377,1039,1338,1338
ZINCk6000009J0Rj,12.62367744141796,25.83951313220288,3404,1040,2364,2364
ZINCj8000018Tywd,12.497883359713528,25.768101130424505,3943,1041,2902,2902
ZINCk500000dpYdE,13.634031760691435,25.768101130424505,897,1042,-145,145
ZINCk800000dsdlj,12.673845986201046,25.768101130424505,3214,1043,2171,2171
ZINCj6000018UQ5A,14.251187792367608,25.768101130424505,333,1044,-711,711
ZINCk50000043Dur,14.122629769036678,25.768101130424505,403,1045,-642,642
ZINCk500000dq3Fw,14.775709516822788,25.768101130424505,109,1046,-937,937
ZINCk700000JUb54,12.870748978432657,25.714053015989013,2547,1047,1500,1500
ZINCk700000Em7BD,12.747357151099804,25.560389610969715,2937,1048,1889,1889
ZINCj7000002oW5W,13.119024787300573,25.53469070035934,1785,1049,736,736
ZINCk700000JUr17,14.335682027600402,25.367400619215697,274,1050,-776,776
ZINCk600000PBPha,14.91909605842496,25.306018041647725,67,1051,-984,984
ZINCk500000doFz3,14.336389539700845,25.306018041647725,273,1052,-779,779
ZINCk700000PxY9q,14.289810954484746,25.306018041647725,306,1053,-747,747
ZINCk800000JTutM,13.060715209291066,25.306018041647725,1956,1054,902,902
ZINCk6000009JxPF,12.959253835797655,25.306018041647725,2283,1055,1228,1228
ZINCk600000JU9M7,13.70165501876914,25.306018041647725,816,1056,-240,240
ZINCk600000BmNma,12.705462333444885,25.306018041647725,3110,1057,2053,2053
ZINCk700000JUb6k,12.23635999888728,25.2892050579506,4806,1058,3748,3748
ZINCk600000gqwM2,14.214848263179016,25.2892050579506,350,1059,-709,709
