stage3_screen_rank,zinc_id,smiles,coverage_pct,anchor_weighted_pct,geometry_penalty_factor,weighted_coverage_pct,features_matched,mw,logp,hbd,hba,rotatable_bonds,lipinski,chemistry_flagged,pains_alert,reactive_flags,hotspot_weighted_pct,hotspot_bits_matched,hotspot_exact_matches,hotspot_compatible_matches,hotspot_exact_residue_count,hotspot_group_count,hotspot_required_groups_pass,native_supported_hotspot_bits_matched,native_supported_hotspot_exact_matches,native_supported_hotspot_exact_residue_count,native_supported_hotspot_weighted_pct,pair_hash_overlap_pct,pair_hash_recall_pct,pair_hash_precision_pct,cascade_score_pct,shortlist_rank,rerank_conformers,best_conformer_id,fit_rmsd_angstrom,mean_pair_distance_error_angstrom,reference_feature_span_angstrom,ligand_feature_span_angstrom,rerank_query_feature_count
306,ZINCf50000009BjI,CON(CCO)c1c([N+](=O)[O-])cnn1C,14.285714285714286,15.882058156883279,0.6583216187690089,10.45550223522294,4,216.19699999999997,-0.31160000000000054,1,7,5,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,2.913498168822192,1.63549116474616,13.329263329263327,8.027758552843903,362,16,7,1.6397077468086707,1.5696982199129919,6.493394566788621,6.406471509145324,28
307,ZINCf5000000ahJl,NC1(CNC(=O)c2cc[n+]([O-])cc2)CC1,10.714285714285714,13.705634530873795,0.7628554665057729,10.455418223807358,3,207.23299999999995,-0.45889999999999986,2,3,3,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,3.7432343136158717,2.071222560430969,19.42099567099567,8.202656077465544,357,16,13,1.234763557917033,1.1876478006615898,5.667138254886672,5.865841164632786,28
308,ZINCi600000xcmdm,CO[C@@H](CNc1c[n+]([O-])ccn1)[C@@H]1CCN(C)C1,14.285714285714286,14.458906658968354,0.7216729317512761,10.434601558495741,4,252.31799999999998,0.09360000000000035,1,5,5,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.101893683198052,3.806854257989351,15.364990107258148,10.419055188625798,269,16,7,1.5419220207116633,1.21804914751683,5.911169934962112,6.211185767508509,28
309,ZINCk6000004dAmk,Cn1nnc2c1CCN(C(=O)Nc1ccc[n+]([O-])c1)C2,14.285714285714286,14.51088173131138,0.7183127813500046,10.423351816259249,4,274.28400000000005,0.038699999999999735,1,5,1,1,,,,25.136170723351547,7,4,3,4,2,1,,,,,7.6032642837469675,4.533638694941682,23.545180722891573,11.986490893648112,150,16,5,1.0671661812490292,1.4143441335811096,10.122770668152079,8.785570981242524,28
310,ZINCf50000027wty,C[C@@H]1[C@H](O)CN1C(=O)c1cccc[n+]1[O-],14.285714285714286,14.490870376529077,0.7186172863151956,10.413389946326582,4,208.21700000000004,-0.47479999999999967,1,3,1,1,,,,18.974510675512356,5,3,2,3,2,1,,,,,0.7274275198464706,0.4028069206748008,3.7476227765969345,5.289198308762942,384,16,0,1.321195893172515,1.3236970829120402,7.509116392758873,6.573753752516258,28
311,ZINCj800000PCxfJ,O=S1CCN(CCNc2ccnc3ccnn23)CC1,14.285714285714286,15.195105438906717,0.6842993110853541,10.398000183713185,4,279.36900000000014,0.20549999999999957,1,6,4,1,,,,22.000854840052103,7,3,4,3,2,1,,,,,7.007694624721161,4.217968231016248,20.695538057742777,10.755984678553897,234,16,2,1.874567462294236,1.1663218821023937,7.8947932208513265,7.142690390899207,28
312,ZINCk800001bOMg9,C[C@H]1CN(c2ncc([N+](=O)[O-])s2)C[C@@H]1CNC(=O)CO,14.285714285714286,15.882058156883279,0.652466163769168,10.362505558380455,4,300.34000000000003,0.23209999999999964,2,7,5,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,8.76251107984665,5.2906218479890486,25.489801057668092,13.0661209094878,93,16,13,1.8043218438046205,1.3826701634458776,6.493394566788621,7.57446506112221,28
313,ZINCf5000000ZwHG,Cn1nc([N+](=O)[O-])nc1NC1(CO)CC1,14.285714285714286,14.458906658968354,0.7163893747363796,10.358207100790015,4,213.19699999999997,-0.3399000000000003,2,7,4,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,3.2322885436178392,1.8461994629189484,12.96960382513661,8.370276595026116,352,16,8,1.4542807938526394,1.3081573016373482,5.911169934962112,5.499838613020853,28
314,ZINCf500000248hS,N[C@@H]1CC[C@H]1NC(=O)c1cccc[n+]1[O-],10.714285714285714,13.705634530873795,0.7538547560515955,10.332057775804188,3,207.233,-0.46050000000000013,2,3,2,1,,,,21.580921369014565,6,3,3,3,2,1,,,,,1.474244684289735,0.8288511838856798,6.660552061495458,6.500913855470943,376,16,4,1.385520717877819,0.856690690431432,5.667138254886672,7.407529710249137,28
315,ZINCk600000Aiwvp,Cc1nn(CC(=O)N2C[C@@H]3C[C@H](C2)N3C)cc1[N+](=O)[O-],10.714285714285714,13.705634530873795,0.7519500602069001,10.30595271066432,3,279.3,0.014620000000000077,0,6,3,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.354032136679705,3.9417889819261838,16.374961391948936,10.792130264609593,231,16,7,1.3709050679725197,0.8980002021008969,5.667138254886672,7.354583612615333,28
316,ZINCf5000002oD8e,CC(=O)NN(C)C(=O)c1cccc[n+]1[O-],14.285714285714286,14.458906658968354,0.7124267283087208,10.30091156597,4,209.205,-0.5569000000000002,1,3,1,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,3.0968296759265543,1.7753905893480224,12.111607142857144,7.6170797708821,365,16,11,1.4559493372281676,1.3328277493745408,5.911169934962112,5.509129529677351,28
317,CHEMBL1301125,COC(=O)C[C@]1(C(=O)OC)CN(C#N)N(c2ccc(Cl)cc2)C12c1ccccc1-c1ccccc12,14.285714285714286,15.204234895780052,0.6774750122478034,10.30048922223707,4,487.94300000000015,4.504780000000004,0,7,4,1,,,,18.630606313688514,6,3,3,3,2,1,,,,,5.704036747143508,3.469727151659651,16.02005012531328,8.93567913877976,334,16,9,1.2695086441110255,1.4400169061222468,9.308954935974285,7.551920990782191,28
318,ZINCj500000fhuCA,COCCOCc1nnc(N2CCS(=O)CC2)n1C,10.714285714285714,12.462505438461742,0.8232933130286075,10.260297391068207,3,288.37300000000005,-0.45319999999999916,0,7,6,1,,,,18.74452802891152,6,3,3,3,2,1,,,,,5.579791420821502,3.4350738983151703,14.85403275176003,8.870975572844007,338,16,1,0.9474411818580308,1.018134292402732,5.609036726569012,5.785556896341652,28
319,ZINCk700000drpy8,COCCN(C)C1CN(c2ncnc3cnn(C)c23)C1,14.285714285714286,15.882058156883279,0.6408809799701272,10.178508995525908,4,276.34400000000005,0.1301000000000001,0,7,5,1,,,,20.322492634195317,7,3,4,3,2,1,,,,,7.027921417814582,4.589719164136035,14.992299367299369,10.351564221909767,280,16,12,1.6644218382893485,1.6583088803213528,6.493394566788621,6.89395598586643,28
320,ZINCk800000PuXZg,C=C=CCCNC(=O)[C@H](C)NC(=O)c1ccc[n+]([O-])c1,14.285714285714286,14.490870376529077,0.7015243353174319,10.165698209065624,4,275.30800000000005,0.28569999999999945,2,3,6,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,6.285280140256341,3.773119762014078,18.807199511897498,10.660020292504994,239,16,10,1.7620139881242889,1.1747302432643922,7.509116392758873,7.09350692136724,28
321,ZINCf5000002oWrc,NC(=O)NNC(=O)c1ccc([N+](=O)[O-])s1,14.285714285714286,15.189005259394039,0.6690080083374327,10.161566157213995,4,230.20499999999998,-0.03060000000000007,3,5,2,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,7.501068919606064,4.383967560116638,25.957313245448837,12.12003928930736,141,16,10,1.5990201016693064,1.4575773155748675,9.038073356639677,9.913535890977943,28
322,ZINCk7000004fRly,C[C@@H](NC(=O)Nc1ccc[n+]([O-])c1)[C@@H]1CN(C)CCO1,14.285714285714286,14.51088173131138,0.6971290797301131,10.115957627421613,4,280.32800000000003,0.16059999999999985,2,4,3,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,8.232882888400592,5.141418523773213,20.648606407918727,12.017297092527702,148,16,12,1.1541345572794772,1.4399609173914254,10.122770668152079,8.561597932111413,28
323,ZINCf50000027Ght,CNCCNC(=O)c1cc([N+](=O)[O-])n[nH]1,10.714285714285714,13.705634530873795,0.7368405379986351,10.098867121341717,3,213.19699999999997,-0.7329000000000003,3,5,5,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,5.725813780549566,3.5176422376475216,15.381302140007246,11.405049160084797,193,16,12,1.337993543230459,1.277075201127694,5.667138254886672,5.801753864204645,28
324,ZINCf500000099NR,CC[S@](=O)CCNC(=O)CCC[N+](=O)[O-],10.714285714285714,11.039353940546816,0.9110442679355081,10.05734012924644,3,236.29299999999995,-0.07189999999999985,1,4,8,1,,,,21.588577456504353,6,3,3,3,3,1,,,,,3.4495546409606677,1.991542768149928,12.876359473382943,7.98431034484659,363,16,8,0.706753027692347,0.6286111322003437,5.609036726569012,5.590623670086856,28
325,ZINCi800000JYTPE,CN(C)CCCOCC(=O)Nc1cccc[n+]1[O-],10.714285714285714,13.705634530873795,0.7284940940047917,9.984473810329693,3,253.30200000000002,0.22679999999999972,1,4,7,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.954005936722166,3.6584389785989178,15.982694684796048,10.308139378768882,284,16,10,1.0489118876554113,1.444751843658936,5.667138254886672,6.5822449525726405,28
326,ZINCk800000gvYgJ,O=c1c2cnn(CCO)c2ncn1Cc1coc(Cl)n1,14.285714285714286,14.478918013750661,0.6895702271944697,9.984230784272144,4,295.686,0.2749999999999995,1,8,4,1,,,,23.50426427259268,8,3,5,3,2,1,,,,,9.842482264095485,5.87126918898913,30.41376643464811,13.257927766219785,84,16,8,1.4865672090186814,1.3062809973725,7.8947932208513265,9.264109799838646,28
327,ZINCk700000drdQ7,C=CCN(C)C1CN(C(=O)Cn2ccc([N+](=O)[O-])n2)C1,10.714285714285714,13.705634530873795,0.7254886673975679,9.943282531641719,3,279.3,0.11989999999999967,0,6,6,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.980683899374099,3.6798380738146035,15.95944309927361,10.512119086630388,256,16,14,1.3790395053460895,1.2376580672891395,5.667138254886672,6.6138675525320725,28
328,ZINCh800000JTZ8j,COC(=O)CN(C)C(=O)c1cc([N+](=O)[O-])sn1,14.285714285714286,15.882058156883279,0.624826229464725,9.923526514304859,4,259.243,0.2963,0,7,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.850735865696377,3.5755568102946453,16.08735491753207,10.414658061372096,271,16,15,1.6681806995884232,1.6489257597528948,6.493394566788621,5.262562542090198,28
329,ZINCj7000002nxED,CN1CNC(=O)C12CN(c1ccccc1[N+](=O)[O-])C2,10.714285714285714,13.705634530873795,0.7219046785823092,9.894161690777045,3,262.26900000000006,0.17269999999999963,1,5,2,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.470627272112345,3.9279671710843025,18.347131874630403,11.54134592186304,184,16,13,0.9587741495014405,1.4164430821871496,5.667138254886672,7.17730961569984,28
330,ZINCk700000JSQbg,C[C@H]1CCN[C@@H]1C(=O)N1CCn2ncc([N+](=O)[O-])c2C1,14.285714285714286,14.458906658968354,0.6832910927584884,9.879642131099471,4,279.3,0.13149999999999995,1,6,2,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,4.569955315151444,2.7992177116974055,12.438062493679844,9.270101412590842,318,16,7,1.6180824270783933,1.408012637245095,5.911169934962112,6.249119132432332,28
331,ZINCj800000JSIdS,C=CCN1CCN(C(=O)c2c[nH]nc2[N+](=O)[O-])CC1,10.714285714285714,13.705634530873795,0.7188218589979689,9.851909692229457,3,265.273,0.2616999999999999,1,5,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,5.904602519679405,3.5678950827688385,17.11112222944914,11.116827357538336,210,16,2,1.3971182799229598,1.3463718246245637,5.667138254886672,5.849687801560417,28
332,ZINCf5000002oVt3,N=c1nc(SCCN)c([N+](=O)[O-])c(O)[nH]1,10.714285714285714,13.705634530873795,0.7185364752195728,9.847998326461719,3,231.237,-0.44622999999999974,4,7,4,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,4.260230987962229,2.4001125618739563,18.935453615279673,9.141233428284409,320,16,5,1.0929884461476567,1.447110718287363,5.667138254886672,4.571137668825118,28
333,ZINCj500000fjuwm,Cc1nnc(CCCC(=O)N2CC([N+](=O)[O-])C2)n1C,10.714285714285714,11.039353940546816,0.889304154437857,9.81734332163821,3,267.289,-0.0662799999999999,0,6,5,1,,,,20.723462482193167,6,3,3,3,2,1,,,,,5.899036885875631,3.5242430783608247,18.086609336609335,9.605143284955014,306,16,3,0.7012610701625732,0.7661327203580078,5.609036726569012,5.349736606206831,28
334,ZINCf5000000awZ3,O=CNNC(=O)c1cccc([N+](=O)[O-])c1,14.285714285714286,14.490870376529077,0.6749272606406469,9.78028344752947,4,209.16099999999997,-0.014400000000000635,2,4,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.20226164199753,3.6015687490949557,22.318324061196105,10.494331157725407,262,16,13,1.53405457406002,1.4264908799398919,7.509116392758873,6.411433720379438,28
335,ZINCk8000004jwBs,Cc1nc(N2CCN3CCOC[C@@H]3C2)ncc1[N+](=O)[O-],14.285714285714286,15.195105438906717,0.6433998854137473,9.77652909824239,4,279.3,0.21402000000000032,0,7,2,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,8.151985194685881,4.907293743833772,24.06118776244751,12.140595058114226,139,16,0,1.6448520970727094,1.6242722317249043,7.8947932208513265,7.191790968012537,28
336,ZINCj8000002rPUb,O=C(c1cc([N+](=O)[O-])n[nH]1)N1CCN2CCC[C@@H]2C1,10.714285714285714,13.705634530873795,0.7128254418527822,9.769724990342862,3,265.27299999999997,0.23809999999999953,1,5,2,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.685982113547589,4.179530053383183,16.70230753928784,11.702862052939473,177,16,4,1.4190480149224833,1.3687467041533286,5.667138254886672,5.848184719559798,28
337,ZINCj800000cKfpe,C=CCN1CCN(C(=O)c2cc([N+](=O)[O-])n[nH]2)CC1,10.714285714285714,13.705634530873795,0.711987274989867,9.758237381643857,3,265.273,0.2616999999999999,1,5,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,6.694044504020064,4.179530053383183,16.803422224445885,11.708908845793829,176,16,14,1.4234082823936167,1.371365470804897,5.667138254886672,5.835906424068821,28
338,ZINCf50000009DHA,CO[C@H](C)C(=O)NCc1ccc[n+]([O-])c1,14.285714285714286,14.490870376529077,0.6731160900814862,9.754038009726887,4,210.23300000000003,-0.028900000000000592,1,3,4,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,4.552558510522571,2.646624835265608,16.267123287671236,8.708876396829112,345,16,13,1.2213636094636118,1.6127385366047584,7.509116392758873,6.1961493647574395,28
339,ZINCj8000002rVjv,O=[N+]([O-])c1cnn(CN2CC[C@H](n3cncn3)C2)c1,14.285714285714286,14.478918013750661,0.6727461671536396,9.740636598282546,4,263.261,0.2872999999999999,0,8,4,1,,,,28.064765316002067,8,5,3,5,2,1,,,,,9.428522007243114,5.784997304198704,25.470311581422685,14.087582834432851,51,16,15,1.5428227124365625,1.2767103871392702,7.8947932208513265,6.13281724612472,28
340,ZINCf50000029lqQ,C[C@H]1NC(=O)N(c2ccc[n+]([O-])c2)C1=O,14.285714285714286,14.458906658968354,0.6733045675339812,9.735247895030888,4,207.189,-0.23530000000000006,1,3,1,1,,,,18.974510675512356,5,3,2,3,2,1,,,,,1.843842947017125,0.9899290343162735,13.419637804187886,6.126509879140933,381,16,12,1.7895871333906606,1.3026947082382494,5.911169934962112,5.140022732505669,28
341,ZINCk800000J9Rgp,C=CCN1CCN(C(=O)c2cc([N+](=O)[O-])nn2C)CC1,10.714285714285714,13.705634530873795,0.7101508764895119,9.733068374944946,3,279.30000000000007,0.2720999999999998,0,6,4,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.974728196870819,3.750145938864142,14.687097604944627,10.507652309752928,259,16,7,1.438344128761325,1.3707610283410148,5.667138254886672,5.881199362945692,28
342,ZINCi600000xdbtN,CN(C)C[C@H]1CCN1C(=O)c1n[nH]cc1[N+](=O)[O-],14.285714285714286,14.458906658968354,0.6731223433722971,9.73261313288609,4,253.262,0.09400000000000036,1,5,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,5.741957251902641,3.560092136907285,14.832024432809767,10.994843406705762,221,16,7,1.312693106710868,1.5629849259966466,5.911169934962112,4.65447691832537,28
343,ZINCk800000guEGb,COC(=O)N1CC(C)(NCc2ncc([N+](=O)[O-])n2C)C1,14.285714285714286,14.478918013750661,0.6706826626265818,9.710759285414273,4,283.28800000000007,0.2585999999999995,1,7,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.6218518180011845,3.4320859255054037,15.531165872851524,10.059023789728148,294,16,10,1.9848673794949532,1.0285047345137759,7.8947932208513265,6.420137177030681,28
344,ZINCj5000002adCJ,CN1CCN(C(=O)c2cc([N+](=O)[O-])nn2C)[C@@H]2C[C@@H]21,10.714285714285714,13.705634530873795,0.7080550230632698,9.704343373854591,3,265.27299999999997,-0.14320000000000022,0,6,2,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.976105583060125,3.750145938864142,14.70375908833084,10.508685349394908,258,16,12,1.453038897822762,1.3698358303256113,5.667138254886672,5.960498449298835,28
345,ZINCh8000000ateL,COCCOCCOC(=O)CSCC[N+](=O)[O-],10.714285714285714,12.462505438461742,0.7707811185059682,9.605863881244252,3,267.303,0.20250000000000035,0,7,11,1,,,,20.11305116986155,6,3,3,3,2,1,,,,,5.7991192181183395,3.6289093179550878,14.426877470355729,9.377602206054142,315,16,13,1.1338536157275445,1.1822672855412453,5.609036726569012,6.165586774530338,28
346,ZINCf5000000acbN,Cn1nccc1[C@H](O)CNCC[N+](=O)[O-],14.285714285714286,14.458906658968354,0.6638237981711813,9.598166335758958,4,214.22499999999997,-0.6802000000000001,2,6,6,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,5.157938204507169,2.9453892610660852,20.730485798096876,9.814513840693115,298,16,10,1.527594068792992,1.4775490882396298,5.911169934962112,4.673213922201954,28
347,ZINCf5000000aupn,O=C(c1ccc[n+]([O-])c1)N1CCOCN1,14.285714285714286,14.458906658968354,0.6547321945915738,9.466711688221071,4,209.20499999999996,-0.7455,1,4,1,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,5.580415272794685,3.2050298393211447,21.55790762771169,9.479768968533197,313,16,5,1.7558991052213064,1.5080058507686775,5.911169934962112,6.015014020728803,28
348,ZINCf5000000azKC,[O-][n+]1ccnc(N2C[C@H](O)C3(CC3)C2)c1,10.714285714285714,11.746318013305688,0.8000837341380779,9.398037978458984,3,207.23299999999998,-0.3239000000000003,1,4,1,1,,,,18.974510675512356,5,3,2,3,2,1,,,,,1.7686507936354592,0.952585489079322,12.340966921119593,6.070115764104683,382,16,5,1.0611025996866439,1.0556556489381441,6.493394566788621,5.942719881515772,28
349,ZINCf50000025P2h,C=CCONC(=O)c1c[n+]([O-])c(C)cn1,14.285714285714286,15.882058156883279,0.5909959889105967,9.386232666362842,4,209.20499999999996,-0.12918000000000007,1,4,4,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,3.212338029726949,1.8386033815773626,12.705125424709033,8.251888448522472,354,16,11,1.60380814451948,1.9149458675897126,6.493394566788621,5.100959450127703,28
350,ZINCk5000009Egfg,C[C@@H](CNC(=O)CCC[N+](=O)[O-])N(C)c1nnn(C)n1,10.714285714285714,11.746318013305688,0.7948723818246386,9.336823776905948,3,285.308,-0.7920999999999982,1,8,8,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,10.022947517210055,6.428951323708904,22.729474982381944,14.205586105686324,49,16,14,1.2284680963553551,0.9967575439977926,6.493394566788621,6.278675158395244,28
351,ZINCj700000x7qUa,Cc1nc([N+](=O)[O-])c(N2CCO[C@@H](CCN)C2)n1C,14.285714285714286,14.458906658968354,0.6388466203112365,9.237023652477566,4,269.30499999999995,0.19072000000000006,1,7,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,7.007961655024582,4.405869038964656,17.117510180337405,11.944346709047219,153,16,5,1.736220715074881,1.5872673363646628,5.911169934962112,6.624403940999323,28
352,ZINCk8000018Sr4Y,Cc1nc(N2C[C@H]3C(=O)NC[C@@]3(C)C2)c([N+](=O)[O-])n1C,10.714285714285714,11.746318013305688,0.7812766261395426,9.177123706997603,3,279.29999999999995,0.20901999999999976,1,6,2,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.428090626522312,3.9097762282869555,18.061865142157114,10.663702896118993,238,16,13,1.108444993476953,1.1500988940175023,6.493394566788621,6.087981292085734,28
353,ZINCf50000026AWG,CC[S@@](=O)Cc1nc(-c2nn[nH]n2)no1,14.285714285714286,15.882058156883279,0.5733786807266501,9.106433553217666,4,228.23700000000002,-0.4817000000000002,1,7,4,1,,,,19.808145190891807,6,3,3,3,2,1,,,,,5.884642722810113,3.2141402924004856,34.79166666666667,9.365518339830537,316,16,8,1.8128836641523303,2.04423112857681,6.493394566788621,5.939093957287,28
354,ZINCi800000cWtZo,CN(C)CCCOC(=O)Cn1ccc([N+](=O)[O-])n1,14.285714285714286,14.478918013750661,0.6284184432444976,9.098819118065904,4,256.262,0.28619999999999957,0,7,7,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,5.855207056788412,3.5811408367934408,16.042176039119806,10.418011454691122,270,16,4,1.5663645973445626,1.6337813695601786,7.8947932208513265,6.385576322479323,28
355,ZINCj800000J9XBP,CN1CC[C@H](COC(=O)Cn2cnc([N+](=O)[O-])c2)C1,14.285714285714286,14.478918013750661,0.6284011980909192,9.098569426901108,4,268.273,0.28619999999999934,0,7,5,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.952069187997043,4.169099819299199,20.909915356710997,11.240658053097597,199,16,11,1.7505847211507204,1.2872908868234745,7.8947932208513265,5.6534157295656104,28
356,ZINCf5000000awo0,O=C1NC[C@@H](Cn2cc([N+](=O)[O-])cn2)O1,10.714285714285714,11.746318013305688,0.7579646437028125,8.903293747775173,3,212.165,-0.10030000000000028,1,6,3,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,4.951929611427638,2.8061853745276983,21.040531335149858,9.556582134797988,310,16,1,1.1440545292886832,1.227041521776855,6.493394566788621,5.7281439472701745,28
357,ZINCk600000y8KhW,O=C1CN(c2c[n+]([O-])ccc2[N+](=O)[O-])CC2(CCC2)N1,10.714285714285714,10.355130232951485,0.8592985643810874,8.898148543154406,3,278.268,0.08709999999999979,1,5,2,1,,,,34.218401017466235,9,6,3,6,3,1,,,,,4.949883237854345,3.0473224914938797,13.176445304104877,12.267012682757317,131,16,2,0.7548603774327131,0.9146050970295988,5.913046253835666,5.612490000948712,28
358,ZINCf50000009Xx0,C[C@H](N)CNC(=O)c1n[nH]cc1[N+](=O)[O-],14.285714285714286,14.458906658968354,0.604984924445461,8.747420552639943,4,213.19699999999997,-0.6050999999999995,3,5,4,1,,,,28.442755298690493,9,3,6,3,2,1,,,,,4.7678012952097495,2.780944323276341,16.697142857142865,10.686539796079936,237,16,8,1.861633579784376,1.7856634035769734,5.911169934962112,5.781966613217427,28
359,ZINCf5000000Zw6u,Cc1no[nH]c1=NC(=O)[C@@H]1C[C@H]1[N+](=O)[O-],14.285714285714286,14.458906658968354,0.6007422533183171,8.686076166827869,4,212.165,-0.5963800000000001,1,5,2,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,6.074648286408844,3.3798200873379973,29.97293640054128,10.398621141033892,278,16,14,1.5345184705840296,1.8840278388581264,5.911169934962112,4.489176188626951,28
360,ZINCf5000001ooXU,N=c1[nH]c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],7.142857142857143,9.972657753207438,0.8695481842036259,8.671706440985739,2,214.141,-0.5250300000000001,4,7,2,1,,,,36.26800410911514,10,6,4,6,3,1,,,,,5.425262445102994,3.113292693792815,21.078180889116,13.135947861106029,89,16,2,0.6289571125318965,1.257914225063788,3.5619063715937362,2.303992146529948,28
361,ZINCf5000000aaGa,Cn1cc([N+](=O)[O-])c(=NCC#CCO)[nH]1,7.142857142857143,9.643571301630779,0.8897761912512362,8.58062014282476,2,210.19299999999998,-0.8422000000000001,2,5,2,1,,,,25.976950398411248,8,3,5,3,2,1,,,,,4.357027387471943,2.5886269103804986,13.750737463126846,9.762008140206769,300,16,5,0.3202581533878061,0.6405163067756074,5.8073196054634435,6.447835912239051,28
362,ZINCf50000034YrO,C=C[C@@H](O)CN=c1nc([N+](=O)[O-])[nH]n1C,10.714285714285714,11.746318013305688,0.7207115527837558,8.465707094861344,3,213.197,-0.8960000000000001,2,6,4,1,,,,23.784240749250948,7,3,4,3,2,1,,,,,4.122747358649001,2.3752975022001,15.597337299058141,9.038120706299487,328,16,8,1.155960483828013,1.4071396122944249,6.493394566788621,5.473051173518886,28
363,ZINCf50000024Txf,Cc1cnc(C(=O)NNC(C)C)c[n+]1[O-],14.285714285714286,14.458906658968354,0.5848602762646268,8.456440143048683,4,210.237,-0.33378000000000063,2,4,3,1,,,,21.17783005574874,6,3,3,3,2,1,,,,,3.089342873431429,1.7713328688045507,12.07142857142857,7.611464669010756,366,16,1,1.933841726085271,1.831755492675492,5.911169934962112,5.14225755527197,28
364,ZINCi800000JYmXL,C[C@@H](COC(=O)Cn1cc([N+](=O)[O-])cn1)N(C)C,14.285714285714286,14.458906658968354,0.5831435827991114,8.431618632468735,4,256.262,0.28459999999999996,0,7,6,1,,,,24.106424648399255,7,4,3,4,2,1,,,,,6.686660564442061,4.041581895064876,19.35168195718654,11.04160158543136,217,16,7,1.738122890033997,1.9868798598727677,5.911169934962112,5.081750212573414,28
365,ZINCi500000cJoTD,CN(C)[C@H]1COC[C@H]1OC(=O)c1cc[n+]([O-])cc1,10.714285714285714,10.319856580004826,0.8035726074981746,8.292754061001673,3,252.27,-0.19420000000000015,0,5,3,1,,,,20.723462482193167,6,3,3,3,2,1,,,,,7.2726661948439855,4.5354617710980945,18.342702477618154,10.63536526668128,244,16,3,0.8336204531216885,1.1512194600948509,7.509116392758873,6.77921145415621,28
366,ZINCf5000000af9g,N=c1[nH]cc(C(=O)N2CC([N+](=O)[O-])C2)o1,10.714285714285714,13.705634530873795,0.5937518036409809,8.137745222750425,3,212.165,-0.8117300000000001,2,5,2,1,,,,23.370539704909035,7,3,4,3,2,1,,,,,5.869393407572996,3.3303160921826813,24.70421810699589,10.244679981907007,289,16,2,1.6944614946425187,1.9814187701505717,5.667138254886672,5.207930338578738,28
367,ZINCf50000029o2U,[O-][n+]1ccnc(N2CCCNCCC2)c1,10.714285714285714,10.323166515390762,0.7843002700383718,8.096462285672052,3,208.265,-0.09519999999999973,1,4,1,1,,,,18.974510675512356,5,3,2,3,2,1,,,,,2.179123514161186,1.1731083960570023,15.29892836999436,6.377970304498978,379,16,7,1.1546244461638115,1.1029051896562885,4.022400029832937,4.403884741840277,28
368,ZINCf50000009e8m,CN(CC(N)=O)c1c([N+](=O)[O-])cnn1C,10.714285714285714,11.746318013305688,0.6816090520528529,8.00639668616064,3,213.197,-0.7502000000000002,1,6,4,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,3.902228958248123,2.309566980808318,12.571343638525567,9.615047186464874,305,16,5,1.3362341702828182,1.5269495673043432,6.493394566788621,5.418531094283164,28
369,ZINCf500000286JW,COC(=O)CN=c1[nH]n(C)cc1[N+](=O)[O-],10.714285714285714,10.922634291623908,0.722125154394745,7.88750897423625,3,214.181,-0.6649,1,6,3,1,,,,26.753501871115127,8,4,4,4,2,1,,,,,4.2355884632844045,2.5301423872868627,12.994652406417115,9.865066815242084,297,16,2,0.8947682808162704,1.448094299458307,7.349957142732184,5.825199629549106,28
